shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20251103_2273,2025,11,3,757,梶尾真紀,11:00,16:00,11:00,16:05,5.0,5.1,0,5,FALSE,FALSE,
SH20251103_2274,2025,11,3,754,高田久瑠美,09:00,22:00,09:00,22:08,12.0,12.1,60,8,FALSE,FALSE,
SH20251103_2275,2025,11,3,756,中山美和,16:00,23:00,16:00,23:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251106_2276,2025,11,6,751,篠原喬人,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251106_2277,2025,11,6,752,佐藤孝仁,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20251106_2278,2025,11,6,753,北村卓也,16:00,03:00,16:00,03:09,10.0,10.2,60,9,FALSE,FALSE,
SH20251106_2279,2025,11,6,757,梶尾真紀,11:00,16:00,11:00,16:08,5.0,5.1,0,8,FALSE,FALSE,
SH20251106_2280,2025,11,6,758,佐伯結香,11:00,23:00,11:00,23:08,11.0,11.1,60,8,FALSE,FALSE,
SH20251106_2281,2025,11,6,756,中山美和,09:00,16:00,09:00,15:55,6.0,5.9,60,0,FALSE,FALSE,
SH20251107_2282,2025,11,7,751,篠原喬人,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251107_2283,2025,11,7,752,佐藤孝仁,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251107_2284,2025,11,7,753,北村卓也,16:00,03:00,16:00,02:57,10.0,9.9,60,0,FALSE,FALSE,
SH20251107_2285,2025,11,7,757,梶尾真紀,11:00,16:00,11:00,16:10,5.0,5.2,0,10,FALSE,FALSE,
SH20251107_2286,2025,11,7,754,高田久瑠美,09:00,22:00,09:00,22:01,12.0,12.0,60,1,FALSE,FALSE,
SH20251107_2287,2025,11,7,755,吉田莉乃,16:00,22:00,16:00,21:55,5.0,4.9,60,0,FALSE,FALSE,
SH20251108_2288,2025,11,8,751,篠原喬人,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251108_2289,2025,11,8,752,佐藤孝仁,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251108_2290,2025,11,8,753,北村卓也,16:00,03:00,16:00,03:01,10.0,10.0,60,1,FALSE,FALSE,
SH20251108_2291,2025,11,8,754,高田久瑠美,09:00,22:00,09:00,22:02,12.0,12.0,60,2,FALSE,FALSE,
SH20251108_2292,2025,11,8,756,中山美和,09:00,16:00,09:00,16:03,6.0,6.0,60,3,FALSE,FALSE,
SH20251109_2293,2025,11,9,751,篠原喬人,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251109_2294,2025,11,9,752,佐藤孝仁,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251109_2295,2025,11,9,753,北村卓也,16:00,03:00,16:00,03:09,10.0,10.2,60,9,FALSE,FALSE,
SH20251109_2296,2025,11,9,757,梶尾真紀,11:00,16:00,11:00,16:04,5.0,5.1,0,4,FALSE,FALSE,
SH20251109_2297,2025,11,9,756,中山美和,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251110_2298,2025,11,10,751,篠原喬人,09:00,16:00,09:00,15:56,6.0,5.9,60,0,FALSE,FALSE,
SH20251110_2299,2025,11,10,752,佐藤孝仁,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20251110_2300,2025,11,10,753,北村卓也,16:00,03:00,16:00,03:06,10.0,10.1,60,6,FALSE,FALSE,
SH20251110_2301,2025,11,10,757,梶尾真紀,11:00,16:00,11:00,16:03,5.0,5.0,0,3,FALSE,FALSE,
SH20251110_2302,2025,11,10,754,高田久瑠美,09:00,22:00,09:00,22:00,12.0,12.0,60,0,FALSE,FALSE,
SH20251112_2303,2025,11,12,751,篠原喬人,16:00,23:00,16:00,23:06,6.0,6.1,60,6,FALSE,FALSE,
SH20251112_2304,2025,11,12,752,佐藤孝仁,09:00,23:00,08:55,22:55,13.0,12.9,60,0,TRUE,FALSE,遅刻
SH20251112_2305,2025,11,12,757,梶尾真紀,11:00,16:00,10:56,15:56,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20251112_2306,2025,11,12,754,高田久瑠美,09:00,16:00,09:00,15:58,6.0,6.0,60,0,FALSE,FALSE,
SH20251112_2307,2025,11,12,755,吉田莉乃,16:00,22:00,16:00,22:03,5.0,5.0,60,3,FALSE,FALSE,
SH20251113_2308,2025,11,13,751,篠原喬人,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251113_2309,2025,11,13,752,佐藤孝仁,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20251113_2310,2025,11,13,753,北村卓也,16:00,03:00,16:00,02:55,10.0,9.9,60,0,FALSE,FALSE,
SH20251113_2311,2025,11,13,757,梶尾真紀,11:00,16:00,11:00,16:01,5.0,5.0,0,1,FALSE,FALSE,
SH20251113_2312,2025,11,13,758,佐伯結香,09:00,22:30,09:00,22:39,12.5,12.7,60,9,FALSE,FALSE,
SH20251114_2313,2025,11,14,751,篠原喬人,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20251114_2314,2025,11,14,752,佐藤孝仁,09:00,16:00,09:00,16:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251114_2315,2025,11,14,753,北村卓也,16:00,03:00,16:00,02:55,10.0,9.9,60,0,FALSE,FALSE,
SH20251114_2316,2025,11,14,757,梶尾真紀,11:00,16:00,11:00,16:09,5.0,5.2,0,9,FALSE,FALSE,
SH20251114_2317,2025,11,14,754,高田久瑠美,09:00,22:00,09:00,22:02,12.0,12.0,60,2,FALSE,FALSE,
SH20251114_2318,2025,11,14,756,中山美和,16:00,23:00,16:00,23:08,6.0,6.1,60,8,FALSE,FALSE,
SH20251115_2319,2025,11,15,751,篠原喬人,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20251115_2320,2025,11,15,752,佐藤孝仁,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20251115_2321,2025,11,15,753,北村卓也,16:00,03:00,16:00,03:00,10.0,10.0,60,0,FALSE,FALSE,
SH20251115_2322,2025,11,15,754,高田久瑠美,09:00,22:00,09:00,22:08,12.0,12.1,60,8,FALSE,FALSE,
SH20251115_2323,2025,11,15,755,吉田莉乃,09:00,22:00,09:00,22:08,12.0,12.1,60,8,FALSE,FALSE,
SH20251115_2324,2025,11,15,756,中山美和,09:00,16:00,09:00,16:06,6.0,6.1,60,6,FALSE,FALSE,
SH20251116_2325,2025,11,16,752,佐藤孝仁,09:00,23:00,09:00,23:08,13.0,13.1,60,8,FALSE,FALSE,
SH20251116_2326,2025,11,16,753,北村卓也,16:00,03:00,16:00,03:01,10.0,10.0,60,1,FALSE,FALSE,
SH20251116_2327,2025,11,16,757,梶尾真紀,11:00,16:00,11:00,16:09,5.0,5.2,0,9,FALSE,FALSE,
SH20251116_2328,2025,11,16,754,高田久瑠美,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251116_2329,2025,11,16,758,佐伯結香,11:00,23:00,11:00,23:03,11.0,11.1,60,3,FALSE,FALSE,
SH20251116_2330,2025,11,16,756,中山美和,16:00,23:00,16:00,22:56,6.0,5.9,60,0,FALSE,FALSE,
SH20251117_2331,2025,11,17,751,篠原喬人,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20251117_2332,2025,11,17,752,佐藤孝仁,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251117_2333,2025,11,17,753,北村卓也,16:00,03:00,16:00,03:04,10.0,10.1,60,4,FALSE,FALSE,
SH20251117_2334,2025,11,17,757,梶尾真紀,11:00,16:00,11:00,16:00,5.0,5.0,0,0,FALSE,FALSE,
SH20251117_2335,2025,11,17,754,高田久瑠美,09:00,22:00,09:00,22:08,12.0,12.1,60,8,FALSE,FALSE,
SH20251120_2336,2025,11,20,751,篠原喬人,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251120_2337,2025,11,20,752,佐藤孝仁,09:00,16:00,09:00,16:07,6.0,6.1,60,7,FALSE,FALSE,
SH20251120_2338,2025,11,20,753,北村卓也,16:00,03:00,16:00,02:58,10.0,10.0,60,0,FALSE,FALSE,
SH20251120_2339,2025,11,20,758,佐伯結香,11:00,23:00,11:00,22:57,11.0,10.9,60,0,FALSE,FALSE,
SH20251120_2340,2025,11,20,756,中山美和,09:00,16:00,09:00,16:04,6.0,6.1,60,4,FALSE,FALSE,
SH20251121_2341,2025,11,21,751,篠原喬人,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251121_2342,2025,11,21,752,佐藤孝仁,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20251121_2343,2025,11,21,753,北村卓也,16:00,03:00,16:00,03:05,10.0,10.1,60,5,FALSE,FALSE,
SH20251121_2344,2025,11,21,757,梶尾真紀,16:00,22:30,16:00,22:30,5.5,5.5,60,0,FALSE,FALSE,
SH20251121_2345,2025,11,21,754,高田久瑠美,09:00,22:00,09:00,22:00,12.0,12.0,60,0,FALSE,FALSE,
SH20251121_2346,2025,11,21,756,中山美和,09:00,16:00,09:00,16:06,6.0,6.1,60,6,FALSE,FALSE,
SH20251122_2347,2025,11,22,751,篠原喬人,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251122_2348,2025,11,22,752,佐藤孝仁,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20251122_2349,2025,11,22,753,北村卓也,16:00,03:00,16:00,03:08,10.0,10.1,60,8,FALSE,FALSE,
SH20251122_2350,2025,11,22,757,梶尾真紀,11:00,16:00,11:00,16:04,5.0,5.1,0,4,FALSE,FALSE,
SH20251122_2351,2025,11,22,754,高田久瑠美,09:00,22:00,09:00,22:10,12.0,12.2,60,10,FALSE,FALSE,
SH20251122_2352,2025,11,22,756,中山美和,09:00,22:00,09:00,22:03,12.0,12.1,60,3,FALSE,FALSE,
SH20251123_2353,2025,11,23,751,篠原喬人,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251123_2354,2025,11,23,752,佐藤孝仁,16:00,23:00,16:00,23:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251123_2355,2025,11,23,753,北村卓也,16:00,03:00,16:00,03:04,10.0,10.1,60,4,FALSE,FALSE,
SH20251123_2356,2025,11,23,754,高田久瑠美,09:00,16:00,09:00,16:03,6.0,6.0,60,3,FALSE,FALSE,
SH20251123_2357,2025,11,23,758,佐伯結香,09:00,22:30,09:00,22:30,12.5,12.5,60,0,FALSE,FALSE,
SH20251123_2358,2025,11,23,755,吉田莉乃,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251123_2359,2025,11,23,756,中山美和,09:00,22:00,09:00,22:09,12.0,12.2,60,9,FALSE,FALSE,
SH20251124_2360,2025,11,24,751,篠原喬人,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20251124_2361,2025,11,24,752,佐藤孝仁,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251124_2362,2025,11,24,753,北村卓也,16:00,03:00,16:00,02:55,10.0,9.9,60,0,FALSE,FALSE,
SH20251124_2363,2025,11,24,755,吉田莉乃,16:00,23:00,16:00,23:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251124_2364,2025,11,24,756,中山美和,09:00,16:00,09:00,16:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251126_2365,2025,11,26,751,篠原喬人,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251126_2366,2025,11,26,753,北村卓也,16:00,03:00,16:00,03:04,10.0,10.1,60,4,FALSE,FALSE,
SH20251126_2367,2025,11,26,757,梶尾真紀,11:00,16:00,11:00,16:08,5.0,5.1,0,8,FALSE,FALSE,
SH20251126_2368,2025,11,26,755,吉田莉乃,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251126_2369,2025,11,26,756,中山美和,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20251127_2370,2025,11,27,751,篠原喬人,09:00,16:00,09:00,16:02,6.0,6.0,60,2,FALSE,FALSE,
SH20251127_2371,2025,11,27,752,佐藤孝仁,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251127_2372,2025,11,27,753,北村卓也,16:00,03:00,16:00,03:03,10.0,10.1,60,3,FALSE,FALSE,
SH20251127_2373,2025,11,27,757,梶尾真紀,11:00,16:00,11:00,16:04,5.0,5.1,0,4,FALSE,FALSE,
SH20251127_2374,2025,11,27,758,佐伯結香,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251127_2375,2025,11,27,756,中山美和,09:00,16:00,09:00,16:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251128_2376,2025,11,28,751,篠原喬人,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251128_2377,2025,11,28,752,佐藤孝仁,09:00,23:00,09:00,23:08,13.0,13.1,60,8,FALSE,FALSE,
SH20251128_2378,2025,11,28,753,北村卓也,16:00,03:00,16:00,03:05,10.0,10.1,60,5,FALSE,FALSE,
SH20251128_2379,2025,11,28,757,梶尾真紀,11:00,16:00,11:00,16:03,5.0,5.0,0,3,FALSE,FALSE,
SH20251128_2380,2025,11,28,754,高田久瑠美,09:00,22:00,09:00,21:55,12.0,11.9,60,0,FALSE,FALSE,
SH20251128_2381,2025,11,28,755,吉田莉乃,16:00,23:00,16:00,22:55,6.0,5.9,60,0,FALSE,FALSE,
SH20251128_2382,2025,11,28,756,中山美和,09:00,16:00,09:00,15:55,6.0,5.9,60,0,FALSE,FALSE,
SH20251129_2383,2025,11,29,751,篠原喬人,09:00,23:00,09:00,23:07,13.0,13.1,60,7,FALSE,FALSE,
SH20251129_2384,2025,11,29,752,佐藤孝仁,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20251129_2385,2025,11,29,753,北村卓也,16:00,03:00,16:00,03:05,10.0,10.1,60,5,FALSE,FALSE,
SH20251129_2386,2025,11,29,754,高田久瑠美,09:00,22:00,09:00,21:58,12.0,12.0,60,0,FALSE,FALSE,
SH20251129_2387,2025,11,29,756,中山美和,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251130_2388,2025,11,30,751,篠原喬人,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251130_2389,2025,11,30,752,佐藤孝仁,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20251130_2390,2025,11,30,753,北村卓也,16:00,03:00,16:00,02:59,10.0,10.0,60,0,FALSE,FALSE,
SH20251130_2391,2025,11,30,757,梶尾真紀,11:00,16:00,11:00,15:56,5.0,4.9,0,0,FALSE,FALSE,
SH20251130_2392,2025,11,30,754,高田久瑠美,09:00,16:00,09:00,16:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251130_2393,2025,11,30,758,佐伯結香,09:00,23:00,09:00,23:07,13.0,13.1,60,7,FALSE,FALSE,
SH20251101_2394,2025,11,1,759,吉原将郎,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20251101_2395,2025,11,1,782,佐々 美音,09:00,22:30,09:00,22:32,12.5,12.5,60,2,FALSE,FALSE,
SH20251102_2396,2025,11,2,759,吉原将郎,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20251102_2397,2025,11,2,760,五十嵐ティン,09:00,13:30,09:00,13:28,4.5,4.5,0,0,FALSE,FALSE,
SH20251102_2398,2025,11,2,782,佐々 美音,11:00,20:30,11:00,20:27,8.5,8.4,60,0,FALSE,FALSE,
SH20251105_2399,2025,11,5,759,吉原将郎,09:00,23:00,09:00,23:08,13.0,13.1,60,8,FALSE,FALSE,
SH20251105_2400,2025,11,5,761,相模純平,09:00,15:00,09:00,15:10,5.0,5.2,60,10,FALSE,FALSE,
SH20251105_2401,2025,11,5,782,佐々 美音,17:00,23:30,17:00,23:36,5.5,5.6,60,6,FALSE,FALSE,
SH20251106_2402,2025,11,6,759,吉原将郎,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251106_2403,2025,11,6,760,五十嵐ティン,09:00,13:30,09:00,13:33,4.5,4.5,0,3,FALSE,FALSE,
SH20251106_2404,2025,11,6,758,佐伯結香,11:00,23:00,11:00,23:08,11.0,11.1,60,8,FALSE,FALSE,
SH20251107_2405,2025,11,7,759,吉原将郎,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251107_2406,2025,11,7,760,五十嵐ティン,09:00,13:30,09:00,13:29,4.5,4.5,0,0,FALSE,FALSE,
SH20251108_2407,2025,11,8,759,吉原将郎,09:00,23:00,09:00,23:07,13.0,13.1,60,7,FALSE,FALSE,
SH20251108_2408,2025,11,8,760,五十嵐ティン,09:00,13:30,09:00,13:28,4.5,4.5,0,0,FALSE,FALSE,
SH20251108_2409,2025,11,8,782,佐々 美音,15:00,20:30,15:00,20:30,4.5,4.5,60,0,FALSE,FALSE,
SH20251109_2410,2025,11,9,759,吉原将郎,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251109_2411,2025,11,9,760,五十嵐ティン,09:00,13:30,09:00,13:25,4.5,4.4,0,0,FALSE,FALSE,
SH20251109_2412,2025,11,9,782,佐々 美音,11:00,20:30,11:00,20:29,8.5,8.5,60,0,FALSE,FALSE,
SH20251110_2413,2025,11,10,759,吉原将郎,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20251110_2414,2025,11,10,760,五十嵐ティン,09:00,13:30,09:00,13:29,4.5,4.5,0,0,FALSE,FALSE,
SH20251112_2415,2025,11,12,759,吉原将郎,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20251112_2416,2025,11,12,761,相模純平,09:00,15:00,09:00,14:58,5.0,5.0,60,0,FALSE,FALSE,
SH20251112_2417,2025,11,12,782,佐々 美音,17:00,23:30,17:00,23:25,5.5,5.4,60,0,FALSE,FALSE,
SH20251113_2418,2025,11,13,759,吉原将郎,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251113_2419,2025,11,13,758,佐伯結香,09:00,22:30,09:00,22:31,12.5,12.5,60,1,FALSE,FALSE,
SH20251114_2420,2025,11,14,759,吉原将郎,09:00,16:00,09:00,15:56,6.0,5.9,60,0,FALSE,FALSE,
SH20251115_2421,2025,11,15,759,吉原将郎,09:00,23:00,09:00,23:07,13.0,13.1,60,7,FALSE,FALSE,
SH20251115_2422,2025,11,15,760,五十嵐ティン,09:00,13:30,09:00,13:36,4.5,4.6,0,6,FALSE,FALSE,
SH20251116_2423,2025,11,16,759,吉原将郎,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251116_2424,2025,11,16,760,五十嵐ティン,09:00,13:30,09:00,13:32,4.5,4.5,0,2,FALSE,FALSE,
SH20251116_2425,2025,11,16,758,佐伯結香,11:00,23:00,11:00,23:07,11.0,11.1,60,7,FALSE,FALSE,
SH20251116_2426,2025,11,16,782,佐々 美音,11:00,20:30,11:00,20:30,8.5,8.5,60,0,FALSE,FALSE,
SH20251117_2427,2025,11,17,759,吉原将郎,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251117_2428,2025,11,17,760,五十嵐ティン,09:00,13:30,09:00,13:30,4.5,4.5,0,0,FALSE,FALSE,
SH20251118_2429,2025,11,18,759,吉原将郎,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20251118_2430,2025,11,18,760,五十嵐ティン,09:00,13:30,09:00,13:25,4.5,4.4,0,0,FALSE,FALSE,
SH20251119_2431,2025,11,19,759,吉原将郎,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251119_2432,2025,11,19,761,相模純平,09:00,15:00,08:57,14:57,5.0,5.0,60,0,TRUE,FALSE,遅刻
SH20251119_2433,2025,11,19,782,佐々 美音,17:00,23:30,17:00,23:29,5.5,5.5,60,0,FALSE,FALSE,
SH20251120_2434,2025,11,20,759,吉原将郎,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20251120_2435,2025,11,20,760,五十嵐ティン,09:00,13:30,09:00,13:38,4.5,4.6,0,8,FALSE,FALSE,
SH20251120_2436,2025,11,20,758,佐伯結香,11:00,23:00,11:00,22:59,11.0,11.0,60,0,FALSE,FALSE,
SH20251121_2437,2025,11,21,759,吉原将郎,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251121_2438,2025,11,21,760,五十嵐ティン,09:00,13:30,09:00,13:36,4.5,4.6,0,6,FALSE,FALSE,
SH20251122_2439,2025,11,22,759,吉原将郎,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20251122_2440,2025,11,22,782,佐々 美音,16:00,22:30,16:00,22:26,5.5,5.4,60,0,FALSE,FALSE,
SH20251123_2441,2025,11,23,759,吉原将郎,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251123_2442,2025,11,23,758,佐伯結香,09:00,22:30,09:00,22:33,12.5,12.6,60,3,FALSE,FALSE,
SH20251123_2443,2025,11,23,782,佐々 美音,11:00,20:30,11:00,20:33,8.5,8.6,60,3,FALSE,FALSE,
SH20251125_2444,2025,11,25,759,吉原将郎,09:00,23:00,09:00,22:56,13.0,12.9,60,0,FALSE,FALSE,
SH20251125_2445,2025,11,25,760,五十嵐ティン,09:00,13:30,09:00,13:25,4.5,4.4,0,0,FALSE,FALSE,
SH20251126_2446,2025,11,26,759,吉原将郎,09:00,23:00,09:00,22:56,13.0,12.9,60,0,FALSE,FALSE,
SH20251126_2447,2025,11,26,761,相模純平,09:00,15:00,09:00,15:01,5.0,5.0,60,1,FALSE,FALSE,
SH20251126_2448,2025,11,26,782,佐々 美音,17:00,23:30,17:00,23:40,5.5,5.7,60,10,FALSE,FALSE,
SH20251127_2449,2025,11,27,759,吉原将郎,09:00,23:00,09:00,22:56,13.0,12.9,60,0,FALSE,FALSE,
SH20251127_2450,2025,11,27,760,五十嵐ティン,09:00,13:30,09:00,13:36,4.5,4.6,0,6,FALSE,FALSE,
SH20251127_2451,2025,11,27,758,佐伯結香,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251129_2452,2025,11,29,759,吉原将郎,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251129_2453,2025,11,29,760,五十嵐ティン,09:00,13:30,09:00,13:27,4.5,4.5,0,0,FALSE,FALSE,
SH20251129_2454,2025,11,29,782,佐々 美音,15:00,20:30,15:00,20:35,4.5,4.6,60,5,FALSE,FALSE,
SH20251130_2455,2025,11,30,759,吉原将郎,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251130_2456,2025,11,30,760,五十嵐ティン,09:00,13:30,09:00,13:30,4.5,4.5,0,0,FALSE,FALSE,
SH20251130_2457,2025,11,30,758,佐伯結香,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251130_2458,2025,11,30,782,佐々 美音,11:00,20:30,11:00,20:33,8.5,8.6,60,3,FALSE,FALSE,
SH20250801_2459,2025,8,1,762,自由ヶ丘,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250801_2460,2025,8,1,763,武根太一,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20250801_2461,2025,8,1,764,サー,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20250801_2462,2025,8,1,751,篠原喬人,10:00,23:00,10:00,23:00,12.0,12.0,60,0,FALSE,FALSE,
SH20250802_2463,2025,8,2,762,自由ヶ丘,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20250802_2464,2025,8,2,763,武根太一,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250802_2465,2025,8,2,764,サー,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250802_2466,2025,8,2,745,秋元梢,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20250802_2467,2025,8,2,751,篠原喬人,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20250802_2468,2025,8,2,744,吉田瑛里,17:00,22:00,17:00,22:07,5.0,5.1,0,7,FALSE,FALSE,
SH20250802_2469,2025,8,2,769,武田夕果,11:00,15:00,11:00,15:07,4.0,4.1,0,7,FALSE,FALSE,
SH20250803_2470,2025,8,3,762,自由ヶ丘,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20250803_2471,2025,8,3,763,武根太一,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20250803_2472,2025,8,3,764,サー,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20250803_2473,2025,8,3,745,秋元梢,09:00,23:00,09:00,23:00,13.0,12.9,60,0,FALSE,TRUE,早退
SH20250803_2474,2025,8,3,751,篠原喬人,10:00,23:00,10:00,23:07,12.0,12.1,60,7,FALSE,FALSE,
SH20250803_2475,2025,8,3,769,武田夕果,11:00,15:00,11:00,15:06,4.0,4.1,0,6,FALSE,FALSE,
SH20250804_2476,2025,8,4,762,自由ヶ丘,09:00,23:30,09:00,23:25,13.5,13.4,60,0,FALSE,FALSE,
SH20250804_2477,2025,8,4,763,武根太一,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20250804_2478,2025,8,4,764,サー,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20250804_2479,2025,8,4,745,秋元梢,16:00,23:00,16:00,23:03,6.0,6.0,60,3,FALSE,FALSE,
SH20250804_2480,2025,8,4,751,篠原喬人,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20250804_2481,2025,8,4,744,吉田瑛里,17:00,22:00,17:00,21:56,5.0,4.9,0,0,FALSE,FALSE,
SH20250805_2482,2025,8,5,751,篠原喬人,17:00,23:30,17:00,23:36,5.5,5.6,60,6,FALSE,FALSE,
SH20250806_2483,2025,8,6,762,自由ヶ丘,09:00,23:30,09:00,23:25,13.5,13.4,60,0,FALSE,FALSE,
SH20250806_2484,2025,8,6,763,武根太一,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20250806_2485,2025,8,6,764,サー,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250806_2486,2025,8,6,745,秋元梢,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20250806_2487,2025,8,6,751,篠原喬人,09:00,17:00,09:00,17:08,7.0,7.1,60,8,FALSE,FALSE,
SH20250806_2488,2025,8,6,744,吉田瑛里,17:00,22:00,17:00,22:09,5.0,5.2,0,9,FALSE,FALSE,
